#{"t_start": 1639682874.3614974, "env_id": null}
r,l,t
-1,3000,7701.45525
-1,3000,7705.500205
-4,3000,7708.510957
1,3000,7711.681741
0,3000,7714.807257
0,3000,7717.852444
-1,3000,7721.110111
-1,3000,7724.251433
-3,3000,7727.27498
1,3000,7730.331883
-1,3000,7733.71053
-3,3000,7736.597397
-2,3000,7739.69287
0,3000,7742.610671
0,3000,7745.76969
0,3000,7748.649053
-3,3000,7751.677923
-1,3000,7754.609203
0,3000,7757.554943
-1,3000,7760.609445
1,3000,7763.709533
0,3000,7766.624006
3,3000,7769.495864
2,3000,7772.435099
-1,3000,7775.428234
-1,3000,7778.584352
-3,3000,7781.831967
-3,3000,7784.84841
-1,3000,7787.918193
0,3000,7790.877911
-3,3000,7793.986167
-2,3000,7797.001245
-3,3000,7799.981078
2,3000,7803.059274
-1,3000,7805.847409
-3,3000,7808.768552
0,3000,7811.825341
-3,3000,7814.774105
-1,3000,7817.646907
-3,3000,7820.750665
-1,3000,7823.633813
-1,3000,7826.667155
-2,3000,7829.485335
0,3000,7832.63686
-1,3000,7835.51426
-1,3000,7838.607968
-1,3000,7841.453496
1,3000,7844.573925
0,3000,7847.430403
-2,3000,7850.550532
-2,3000,7853.440686
-1,3000,7856.543904
0,3000,7859.378861
-1,3000,7862.5497
1,3000,7865.396183
0,3000,7868.574932
1,3000,7871.61238
-1,3000,7874.780272
0,3000,7877.83808
0,3000,7881.512952
-1,3000,7886.266785
0,3000,7890.8007
-4,3000,7895.376959
-3,3000,7899.887688
-5,2472,7903.571691
-2,3000,7908.472012
0,3000,7912.919074
-1,3000,7917.640923
-3,3000,7921.852224
-2,3000,7926.363182
-2,3000,7931.204653
-2,3000,7935.791404
-2,3000,7940.477679
0,3000,7945.506545
-4,3000,7950.167077
-2,3000,7954.742733
0,3000,7959.613588
-3,3000,7964.284158
-1,3000,7968.854542
-2,3000,7973.463941
-2,3000,7977.924755
-1,3000,7982.747927
0,3000,7987.382259
-3,3000,7992.039309
-2,3000,7996.624627
0,3000,8001.446673
-4,3000,8006.043924
-4,3000,8010.820229
0,3000,8015.52319
-3,3000,8025.774011
0,3000,8030.852829
-1,3000,8035.820114
-5,2385,8041.13661
1,3000,8048.465017
-2,3000,8051.745634
0,3000,8054.814747
0,3000,8057.972952
-1,3000,8061.065786
-1,3000,8064.170266
-1,3000,8067.443477
-4,3000,8071.264377
-2,3000,8074.343379
-2,3000,8077.409989
0,3000,8080.487277
-3,3000,8083.264164
0,3000,8086.091107
-1,3000,8088.935386
0,3000,8091.925439
0,3000,8094.981687
-1,3000,8098.285817
-1,3000,8101.278512
-3,3000,8104.205328
-2,3000,8107.282381
0,3000,8110.33615
-3,3000,8113.180213
-4,3000,8116.334226
-2,3000,8119.11933
-1,3000,8122.208119
-2,3000,8124.971391
-1,3000,8128.080392
-5,2328,8130.228019
-2,3000,8133.249879
-3,3000,8136.097648
-2,3000,8139.15107
0,3000,8141.938643
-3,3000,8144.783732
0,3000,8147.866404
0,3000,8150.876777
0,3000,8153.715093
-1,3000,8156.47674
-1,3000,8159.500468
1,3000,8162.517896
2,3000,8165.44649
0,3000,8168.422643
-1,3000,8171.539338
0,3000,8174.357106
-1,3000,8177.476116
-3,3000,8180.461297
-3,3000,8183.283781
-4,3000,8186.088329
-3,3000,8189.179745
-2,3000,8192.060629
-4,3000,8195.042669
-3,3000,8197.954881
-3,3000,8200.980568
-1,3000,8203.851671
0,3000,8206.944922
-4,3000,8209.935861
0,3000,8212.982743
-3,3000,8215.872795
-1,3000,8218.878713
0,3000,8221.663489
-1,3000,8224.65699
-2,3000,8227.483729
-3,3000,8230.62376
-4,2659,8233.104532
1,3000,8235.987036
-3,3000,8238.864243
-1,3000,8242.063266
-2,3000,8244.789674
-3,3000,8247.919356
-2,3000,8250.76272
-2,3000,8253.850644
-2,3000,8256.590044
0,3000,8259.458279
-2,3000,8262.50198
-2,3000,8265.592145
2,3000,8268.390044
-3,3000,8271.444289
-4,3000,8274.282963
-2,3000,8277.326818
-4,3000,8280.044129
-1,3000,8282.938794
-1,3000,8285.980232
-3,3000,8289.049631
-5,1919,8291.284262
-3,3000,8294.561698
-2,3000,8297.832317
-2,3000,8300.986562
2,3000,8304.109612
0,3000,8307.245915
-3,3000,8310.238782
1,3000,8313.35781
0,3000,8316.372854
-1,3000,8319.534718
-1,3000,8322.542354
-3,3000,8325.643975
-3,3000,8328.805457
-3,3000,8331.937548
-1,3000,8334.966298
0,3000,8338.198888
1,3000,8341.097321
-1,3000,8344.297319
-4,3000,8348.944017
-1,3000,8353.437999
-3,3000,8357.963715
0,3000,8362.373058
-4,2261,8365.634039
0,3000,8370.111655
-4,3000,8374.690799
-4,3000,8379.263266
-1,3000,8383.670283
-3,3000,8387.98745
0,3000,8392.45367
0,3000,8397.008883
-2,3000,8401.284586
0,3000,8405.636167
-1,3000,8410.11534
-1,3000,8414.502688
0,3000,8418.956656
-1,3000,8423.376546
-3,3000,8427.636296
-1,3000,8432.139717
0,3000,8436.62133
-2,3000,8440.791941
0,3000,8445.360528
-3,3000,8449.702792
-1,3000,8454.056343
-1,3000,8458.435819
-1,3000,8463.005807
1,3000,8467.774646
-1,3000,8472.378159
-1,3000,8478.652244
-3,3000,8484.373863
-3,3000,8490.111164
0,3000,8495.002658
-1,3000,8501.01404
0,3000,8504.362934
0,3000,8507.247868
-3,3000,8510.428553
-1,3000,8513.244735
1,3000,8516.424725
-2,3000,8519.283925
1,3000,8522.463654
-3,3000,8525.609392
-2,3000,8528.509021
-1,3000,8531.60677
-1,3000,8534.425781
-1,3000,8537.870026
-2,3000,8540.858642
1,3000,8543.960393
-1,3000,8546.841559
0,3000,8549.74489
-3,3000,8552.737735
-1,3000,8555.902478
-3,3000,8559.018763
-1,3000,8562.148983
-1,3000,8565.098032
-1,3000,8568.158144
0,3000,8571.104443
0,3000,8574.215169
-2,3000,8577.156609
-2,3000,8580.398411
-1,3000,8583.653288
0,3000,8587.011392
-2,3000,8590.094361
-1,3000,8593.102163
-3,3000,8596.49488
-3,3000,8600.151033
-3,3000,8603.104576
0,3000,8605.945468
-2,3000,8608.790009
0,3000,8611.654896
1,3000,8614.545433
-2,3000,8617.485134
-3,3000,8620.314326
-4,3000,8623.542142
0,3000,8627.010868
0,3000,8630.195954
-1,3000,8633.744038
-1,3000,8636.70585
0,3000,8639.430708
-1,3000,8642.041562
-2,3000,8644.920605
-2,3000,8647.483593
-2,3000,8650.386648
-1,3000,8653.09343
0,3000,8656.229867
-2,3000,8659.004826
0,3000,8661.835251
-2,3000,8664.497377
-1,3000,8667.565201
-1,3000,8670.661771
0,3000,8673.818787
0,3000,8676.806876
0,3000,8679.85377
0,3000,8683.079887
-2,3000,8686.009846
0,3000,8689.494942
-2,3000,8692.082361
-1,3000,8694.758469
-2,3000,8697.740939
-2,3000,8700.723997
-1,3000,8703.986779
-1,3000,8707.329443
-2,3000,8709.968
-3,3000,8713.058239
0,3000,8716.189543
-1,3000,8718.947211
-2,3000,8722.439335
-1,3000,8729.725098
0,3000,8732.721221
-1,3000,8735.838368
-4,3000,8738.720112
0,3000,8741.447911
-1,3000,8744.409167
0,3000,8747.109164
-1,3000,8749.634167
-1,3000,8752.335323
-2,3000,8755.200217
-1,3000,8757.889462
-1,3000,8760.529279
1,3000,8763.097443
-3,3000,8766.584503
0,3000,8770.377991
-3,3000,8773.354119
-1,3000,8776.319618
1,3000,8778.964439
-4,3000,8781.605173
-1,3000,8784.261943
-4,3000,8787.020852
1,3000,8789.757841
-3,3000,8792.460559
-1,3000,8795.272814
-3,3000,8798.428603
1,3000,8801.417415
-1,3000,8805.240866
1,3000,8809.150299
-2,3000,8812.968894
-3,3000,8816.760202
-2,3000,8820.573914
-1,3000,8824.39157
-2,3000,8828.644648
-2,3000,8832.487178
-1,3000,8836.18526
-4,3000,8839.929631
-2,3000,8843.617646
-5,2843,8847.13519
1,3000,8850.899415
0,3000,8854.763035
0,3000,8858.48627
-1,3000,8862.25592
0,3000,8866.382256
-3,3000,8870.628078
-1,3000,8874.304846
-1,3000,8878.229818
0,3000,8882.056299
-5,2781,8885.644013
-1,3000,8890.27976
-1,3000,8894.194993
-2,3000,8898.323435
1,3000,8902.368969
-2,3000,8906.443834
0,3000,8911.050489
-1,3000,8915.874628
0,3000,8919.92251
-2,3000,8924.205531
-1,3000,8928.557386
-5,2478,8932.338523
0,3000,8938.194608
-1,3000,8941.791503
0,3000,8945.217297
1,3000,8948.229339
0,3000,8951.600646
0,3000,8954.922349
0,3000,8957.666156
0,3000,8960.390824
0,3000,8963.21392
-1,3000,8965.877193
-2,3000,8968.548987
1,3000,8971.437392
0,3000,8974.424167
0,3000,8977.349375
-2,3000,8980.194008
-2,3000,8983.23174
-2,3000,8986.398894
0,3000,8989.407044
-2,3000,8992.288672
0,3000,8995.044891
-1,3000,8998.815005
0,3000,9001.977087
1,3000,9005.200196
-1,3000,9008.113132
-2,3000,9011.153032
1,3000,9013.850593
1,3000,9016.784796
-2,3000,9020.118477
-1,3000,9022.721605
-1,3000,9026.453649
-2,3000,9029.113659
1,3000,9031.984759
0,3000,9034.646088
-3,3000,9037.328253
2,3000,9039.965741
-2,3000,9042.793116
-1,3000,9045.441225
1,3000,9048.078768
0,3000,9050.71564
0,3000,9053.376517
-1,3000,9056.0059
-3,3000,9058.648186
0,3000,9061.347772
0,3000,9063.994828
0,3000,9066.666806
-3,3000,9069.484303
1,3000,9072.288111
-1,3000,9075.268278
1,3000,9078.744115
0,3000,9081.397494
-2,3000,9084.054752
-1,3000,9086.752039
-1,3000,9089.395464
-1,3000,9092.09878
0,3000,9094.767451
-2,3000,9097.402076
1,3000,9100.053835
0,3000,9102.72405
-1,3000,9105.355665
2,3000,9107.989127
-1,3000,9110.731184
0,3000,9113.40391
-1,3000,9116.045126
-3,3000,9118.681107
-1,3000,9121.303846
-2,3000,9123.951411
-1,3000,9126.575241
-1,3000,9129.225969
0,3000,9131.861801
0,3000,9134.491138
0,3000,9137.122614
1,3000,9139.768049
0,3000,9142.408793
-1,3000,9145.058234
-2,3000,9147.685068
-2,3000,9150.343488
0,3000,9153.001793
1,3000,9155.624825
0,3000,9158.257658
2,3000,9160.926091
-2,3000,9163.541167
1,3000,9166.258685
-1,3000,9170.14783
-1,3000,9172.809564
-1,3000,9175.456324
0,3000,9178.568571
-1,3000,9181.668644
0,3000,9184.470512
-2,3000,9187.561353
-1,3000,9191.481289
0,3000,9194.652149
-2,3000,9197.965056
-1,3000,9201.232031
-1,3000,9205.043284
0,3000,9208.543208
-1,3000,9212.507063
-2,3000,9215.314574
1,3000,9218.001921
-2,3000,9220.456925
-2,3000,9223.011025
-3,3000,9226.841042
0,3000,9231.266372
-2,3000,9235.885417
-3,3000,9240.783598
0,3000,9244.949752
2,3000,9249.414652
0,3000,9253.798597
0,3000,9257.807001
0,3000,9261.857189
-2,3000,9266.28708
-1,3000,9270.671231
-4,3000,9274.594413
0,3000,9278.98657
-2,3000,9283.85081
-1,3000,9289.321455
0,3000,9293.704829
-3,3000,9298.542378
-2,3000,9303.336565
0,3000,9307.4318
-3,3000,9311.477044
-3,3000,9315.510893
-2,3000,9319.55668
-1,3000,9323.685921
0,3000,9327.766152
0,3000,9331.841644
0,3000,9335.898889
-2,3000,9339.929501
0,3000,9343.950355
-1,3000,9347.96325
-2,3000,9352.229048
0,3000,9356.665075
0,3000,9360.735349
-2,3000,9364.856407
0,3000,9368.955868
-1,3000,9371.631682
-2,3000,9374.354149
0,3000,9377.597326
-1,3000,9380.789927
-1,3000,9383.503588
1,3000,9386.288613
-1,3000,9389.781696
-1,3000,9393.176171
0,3000,9396.349675
0,3000,9399.314466
0,3000,9403.046649
1,3000,9406.331371
0,3000,9409.675925
0,3000,9413.387618
-1,3000,9416.155152
-2,3000,9418.895233
0,3000,9424.459196
-1,3000,9428.34494
1,3000,9430.84374
-2,3000,9433.275913
2,3000,9435.900145
2,3000,9438.468131
0,3000,9441.173454
1,3000,9443.598203
-1,3000,9446.177527
0,3000,9448.929546
0,3000,9452.000634
0,3000,9456.069657
-1,3000,9458.992671
-2,3000,9461.884399
-2,3000,9464.712186
0,3000,9468.258787
1,3000,9472.130088
-1,3000,9476.290772
0,3000,9479.680479
1,3000,9482.728501
0,3000,9486.587653
-2,3000,9489.646976
0,3000,9492.973028
-1,3000,9496.360723
0,3000,9499.105673
-1,3000,9501.828735
0,3000,9504.454908
-1,3000,9506.933116
-1,3000,9509.388467
-1,3000,9511.997057
0,3000,9514.74543
0,3000,9517.198403
0,3000,9519.621528
1,3000,9522.17119
-2,3000,9524.670915
0,3000,9527.298734
-2,3000,9529.819828
0,3000,9533.192899
0,3000,9535.83063
0,3000,9538.370526
0,3000,9541.416083
1,3000,9544.053037
0,3000,9546.628071
-1,3000,9549.303125
-1,3000,9552.145689
-1,3000,9554.541322
-1,3000,9557.362335
0,3000,9560.881239
-3,3000,9563.322946
0,3000,9565.979035
0,3000,9569.385187
-1,3000,9572.568143
0,3000,9575.59775
1,3000,9577.976377
-1,3000,9580.316984
-1,3000,9582.636928
0,3000,9584.972847
0,3000,9587.302174
0,3000,9590.554283
0,3000,9594.364657
-2,3000,9596.714206
1,3000,9599.058397
0,3000,9601.401819
0,3000,9603.794929
-1,3000,9606.166189
-3,3000,9608.505462
-1,3000,9610.840066
-1,3000,9613.161551
1,3000,9615.501985
0,3000,9617.842749
1,3000,9620.162565
1,3000,9622.482597
-1,3000,9624.826951
1,3000,9627.219175
0,3000,9629.900412
-1,3000,9632.463464
0,3000,9635.314856
-1,3000,9638.133893
-1,3000,9641.533795
0,3000,9644.314735
1,3000,9647.033546
-1,3000,9649.658879
-1,3000,9652.145723
-2,3000,9656.628708
1,3000,9660.522118
-1,3000,9665.4595
1,3000,9671.966383
-1,3000,9679.815917
-2,3000,9687.73009
-1,3000,9698.273949
0,3000,9703.579664
0,3000,9708.033584
0,3000,9713.697236
0,3000,9719.394576
0,3000,9728.736264
-2,3000,9732.47015
1,3000,9736.164915
-1,3000,9740.13455
