#{"t_start": 1639654336.9164536, "env_id": null}
r,l,t
-3,3000,5382.485642
-2,3000,5384.759032
-4,3000,5387.042825
0,3000,5389.449207
-3,3000,5391.716586
-3,3000,5393.997343
1,3000,5396.236601
-1,3000,5398.493566
-2,3000,5400.721755
-3,3000,5403.000455
0,3000,5405.262048
-2,3000,5407.486079
-2,3000,5409.724264
0,3000,5411.932661
-2,3000,5414.207009
-5,2495,5416.086088
-2,3000,5418.297318
0,3000,5420.541034
-2,3000,5422.797017
-1,3000,5425.030106
-5,2170,5426.629098
0,3000,5428.864078
-2,3000,5431.093593
-2,3000,5433.407485
0,3000,5435.702319
-1,3000,5437.935708
0,3000,5440.229513
-1,3000,5442.492393
0,3000,5444.772897
-2,3000,5447.003453
-1,3000,5449.232908
-2,3000,5451.594805
0,3000,5453.816665
-2,3000,5456.057086
-1,3000,5458.331695
-1,3000,5460.596695
-3,3000,5462.815458
-2,3000,5465.065712
-2,3000,5467.321854
-1,3000,5469.531973
-2,3000,5471.741368
0,3000,5473.981884
-3,3000,5476.206038
-2,3000,5478.407922
-2,3000,5480.630784
0,3000,5482.921253
-2,3000,5485.167826
-2,3000,5487.46285
0,3000,5489.679203
0,3000,5491.949832
-2,3000,5494.282507
-4,3000,5496.507586
-1,3000,5498.800108
0,3000,5501.099367
-1,3000,5503.383614
0,3000,5505.652644
-1,3000,5507.868261
-2,3000,5510.114106
0,3000,5512.339995
-3,3000,5514.599928
-2,3000,5516.815835
-1,3000,5519.062515
-3,3000,5521.282667
0,3000,5523.50613
-3,3000,5525.719486
-1,3000,5527.940911
-2,3000,5530.149715
1,3000,5532.373399
1,3000,5534.582735
-1,3000,5536.878674
-3,3000,5539.115808
-2,3000,5541.401809
-1,3000,5543.644279
0,3000,5545.90533
-4,2754,5548.078513
-1,3000,5550.316033
-2,3000,5552.616248
-2,3000,5555.936818
-3,3000,5559.279053
-2,3000,5562.665399
-4,3000,5565.975751
-5,2264,5568.369089
-1,3000,5571.665247
-1,3000,5574.930392
-1,3000,5578.221193
-5,2196,5580.561704
-2,3000,5583.815403
-3,3000,5587.113367
-4,2977,5590.359327
-2,3000,5593.49083
-3,3000,5596.799789
-2,3000,5600.050489
0,3000,5603.293299
-5,2573,5606.181015
-4,3000,5609.786477
-1,3000,5613.83726
-1,3000,5617.364899
-5,2952,5620.675758
-4,2962,5623.969435
-5,2829,5627.197442
0,3000,5630.465612
-5,2303,5633.027386
0,3000,5636.456493
-5,2318,5638.998904
-1,3000,5642.250397
0,3000,5645.557019
0,3000,5648.891937
-3,3000,5652.223501
-5,1250,5653.534517
-2,3000,5656.767217
0,3000,5659.990822
-3,3000,5663.207014
0,3000,5665.9041
0,3000,5668.145851
-1,3000,5670.395536
-2,3000,5672.619283
-2,3000,5674.878012
-3,3000,5677.118152
-3,3000,5679.346303
0,3000,5681.618678
-1,3000,5683.870637
0,3000,5686.186383
0,3000,5688.430094
1,3000,5690.713769
-2,3000,5692.932392
0,3000,5695.174089
-2,3000,5697.455488
-5,2740,5699.510659
-1,3000,5701.788514
-3,3000,5704.013469
-2,3000,5706.24039
-2,3000,5708.459403
-1,3000,5710.685655
0,3000,5712.901851
-1,3000,5715.129256
-1,3000,5717.407991
-2,3000,5719.642432
-2,3000,5721.874942
-3,3000,5724.18553
-1,3000,5726.473751
-1,3000,5728.727554
-3,3000,5730.969592
-1,3000,5733.191113
-1,3000,5735.541018
2,3000,5737.765377
-2,3000,5740.085586
-3,3000,5742.382272
-4,3000,5744.65373
-2,3000,5746.959066
-2,3000,5749.205184
0,3000,5751.506519
-3,3000,5753.891352
-2,3000,5756.148777
-3,3000,5758.365206
-2,3000,5760.657005
-2,3000,5762.916385
1,3000,5765.208744
0,3000,5767.440036
-3,3000,5769.660389
-1,3000,5771.889877
-3,3000,5774.11179
-2,3000,5776.322935
1,3000,5778.548004
0,3000,5780.844294
-3,3000,5783.066695
-1,3000,5785.289473
-1,3000,5787.510097
-1,3000,5789.720659
0,3000,5791.934673
0,3000,5794.167746
-1,3000,5796.387244
-1,3000,5798.615821
1,3000,5800.858357
0,3000,5803.082202
-4,3000,5805.367495
-2,3000,5807.600275
-2,3000,5810.101735
-2,3000,5813.387084
-2,3000,5815.638401
-1,3000,5817.949698
-1,3000,5820.17093
-3,3000,5822.382864
0,3000,5824.631729
-1,3000,5826.850452
-1,3000,5829.119524
1,3000,5831.365539
-1,3000,5833.581804
-2,3000,5835.876791
-2,3000,5838.094501
-3,3000,5840.366194
0,3000,5842.580165
-2,3000,5844.869003
0,3000,5847.092796
0,3000,5849.295795
0,3000,5851.590187
0,3000,5853.799694
0,3000,5856.046548
-2,3000,5858.280961
-2,3000,5860.513842
-2,3000,5862.732004
0,3000,5864.944211
-2,3000,5867.18442
0,3000,5869.398709
-1,3000,5871.605747
0,3000,5873.815855
0,3000,5876.047309
0,3000,5878.26338
0,3000,5880.474378
0,3000,5882.735364
-1,3000,5884.957732
-4,3000,5887.267002
-2,3000,5889.477553
-2,3000,5892.711681
-1,3000,5895.803308
-2,3000,5899.171946
0,3000,5902.627649
-1,3000,5906.829425
-1,3000,5910.241286
-3,3000,5913.480051
-1,3000,5916.763476
-2,2432,5919.341156
0,3000,5923.105251
-2,3000,5926.943509
-4,3000,5930.597206
-1,3000,5934.204633
-1,3000,5938.000009
-2,3000,5943.849091
-1,3000,5950.055369
-2,3000,5955.334918
-3,3000,5959.456847
-5,2392,5963.310579
-1,3000,5968.886545
-1,3000,5972.291225
-1,3000,5977.158719
0,3000,5981.033191
-1,3000,5984.470484
-1,3000,5988.379333
-4,2992,5992.104292
0,3000,5995.975942
-3,3000,6000.194025
0,3000,6007.383694
-1,3000,6013.676953
0,3000,6017.815426
0,3000,6021.837946
-1,3000,6025.104225
-3,3000,6029.832395
0,3000,6032.266779
-1,3000,6034.474121
-2,3000,6036.742359
-4,3000,6039.011803
-3,3000,6041.337548
0,3000,6043.578373
-5,2278,6045.300977
-1,3000,6047.529418
-1,3000,6049.760599
-3,3000,6052.277195
-2,3000,6054.482285
-2,3000,6056.863082
-2,3000,6059.865256
-5,2060,6061.505512
0,3000,6063.734566
-4,3000,6065.968734
-3,3000,6068.332666
-4,3000,6071.453119
-1,3000,6074.104938
0,3000,6076.848916
-4,3000,6079.271713
-3,3000,6081.832656
-3,3000,6084.425122
-1,3000,6086.707784
-1,3000,6089.097627
-5,2299,6091.119613
-4,3000,6093.837245
-4,2921,6096.152526
-5,2318,6098.245453
1,3000,6101.334674
-2,3000,6103.63816
-2,3000,6105.945648
-2,3000,6108.306431
-2,3000,6110.570704
1,3000,6112.857894
-3,3000,6115.471677
-3,3000,6117.835517
0,3000,6120.367142
-2,3000,6123.397839
-5,2610,6125.599998
0,3000,6128.204808
-4,3000,6130.801259
-1,3000,6133.94326
-2,3000,6136.339439
-5,2883,6138.485113
-5,1760,6139.836764
-3,3000,6142.094166
-3,3000,6144.329905
-1,3000,6146.55127
-3,3000,6148.783187
-2,3000,6151.019542
-2,3000,6153.294112
-3,3000,6155.519461
-2,3000,6157.745161
0,3000,6159.967474
-3,3000,6162.235831
-2,3000,6164.614776
0,3000,6167.228459
0,3000,6169.486679
-5,2788,6171.542188
-1,3000,6173.768943
-2,3000,6175.995713
-3,3000,6178.253575
-2,3000,6180.486583
-3,3000,6182.91209
-2,3000,6185.243471
2,3000,6187.484004
-3,3000,6189.731158
-3,2553,6191.77365
-2,3000,6194.222335
-2,3000,6197.015342
-2,3000,6199.48493
-3,3000,6201.736293
-5,2856,6203.951125
-5,2332,6205.742809
-2,3000,6207.988992
-1,3000,6210.392879
0,3000,6212.820895
-5,1974,6214.407018
-4,3000,6216.814677
-4,3000,6219.357295
0,3000,6222.42096
-2,3000,6224.783136
-5,2856,6227.06316
-1,3000,6229.39196
-1,3000,6231.838635
-1,3000,6234.321994
0,3000,6236.824227
0,3000,6239.331866
-1,3000,6241.750631
-3,3000,6244.106975
-4,3000,6246.529339
-3,3000,6248.968897
-5,2246,6250.969037
-3,3000,6253.303705
-3,3000,6255.515357
-3,3000,6257.72424
0,3000,6259.969123
-4,3000,6262.182295
-1,3000,6265.429595
-2,3000,6268.869182
2,3000,6272.279251
-5,2312,6274.734948
-1,3000,6278.027389
-1,3000,6281.288404
-2,3000,6284.531339
-3,3000,6287.883089
-1,3000,6291.222077
-3,3000,6294.516486
-5,1341,6295.910544
-3,3000,6299.199363
-4,3000,6302.434128
-1,3000,6305.674213
0,3000,6308.929653
-1,3000,6312.207351
-2,3000,6315.459395
-2,3000,6318.767974
-1,3000,6322.639511
-5,1303,6324.220496
-4,3000,6327.762336
-4,3000,6331.524017
0,3000,6335.660314
-3,3000,6339.658945
-1,3000,6343.226793
-1,3000,6346.761084
-1,3000,6350.194462
-5,2887,6353.437046
0,3000,6357.098241
-2,3000,6361.002555
0,3000,6365.667365
-1,3000,6369.964167
-1,3000,6373.574736
1,3000,6377.095217
1,3000,6382.525418
-1,3000,6385.137936
0,3000,6387.691318
-2,3000,6390.074036
-1,3000,6392.80997
-1,3000,6395.742965
0,3000,6398.183948
-2,3000,6400.862423
0,3000,6403.427897
-2,3000,6405.872142
-2,3000,6408.507419
-1,3000,6411.624068
-1,3000,6414.615777
-1,3000,6417.288747
-2,3000,6420.687297
0,3000,6422.953956
-2,3000,6425.698975
0,3000,6428.346627
0,3000,6430.954534
0,3000,6433.581884
0,3000,6435.871758
-1,3000,6438.351569
1,3000,6440.689241
-2,3000,6442.925907
-1,3000,6445.26625
-2,3000,6448.220483
-1,3000,6451.088037
-2,3000,6453.792574
1,3000,6456.312021
0,3000,6458.862244
-1,3000,6461.553487
-1,3000,6464.198059
-3,3000,6466.745054
-1,3000,6469.061989
0,3000,6471.28401
-1,3000,6473.50762
-1,3000,6475.769844
1,3000,6478.042706
-1,3000,6480.33529
-3,3000,6482.569965
-1,3000,6484.801852
-1,3000,6487.052887
-2,3000,6489.29136
-2,3000,6491.50547
-1,3000,6493.755051
-4,3000,6496.396232
0,3000,6498.663451
0,3000,6500.89281
0,3000,6503.139332
-2,3000,6505.358902
0,3000,6507.604284
-1,3000,6509.817219
0,3000,6512.101384
0,3000,6514.344176
-1,3000,6516.667399
0,3000,6518.912893
-2,3000,6521.183726
0,3000,6523.538841
0,3000,6526.943587
-2,3000,6530.018215
0,3000,6532.687638
-1,3000,6535.441885
0,3000,6537.95639
-1,3000,6540.453008
-2,3000,6542.854194
-1,3000,6545.266506
-1,3000,6547.850163
-4,3000,6550.206993
-1,3000,6552.627166
0,3000,6555.151927
-1,3000,6557.538386
-4,3000,6559.889904
-2,3000,6562.271153
-1,3000,6564.613608
-2,3000,6567.199913
-1,3000,6569.920293
-1,3000,6572.24737
0,3000,6574.566113
-2,3000,6576.869004
1,3000,6579.173748
0,3000,6581.502278
-1,3000,6583.85989
-2,3000,6586.206233
1,3000,6588.520802
-2,3000,6590.775143
1,3000,6593.209421
-1,3000,6595.452401
-1,3000,6597.727717
-1,3000,6600.02782
-4,3000,6602.715311
0,3000,6605.361245
1,3000,6607.602048
0,3000,6609.824248
-4,3000,6612.040189
-1,3000,6614.261758
-1,3000,6616.492089
-1,3000,6618.716235
-1,3000,6620.930785
-4,2973,6623.318117
0,3000,6625.540961
0,3000,6628.952119
-2,3000,6632.331944
-2,3000,6635.661412
-1,3000,6638.954744
-1,3000,6642.260946
-4,1178,6643.570811
-1,3000,6646.844493
-4,3000,6650.163767
-1,3000,6653.314544
1,3000,6656.576711
-3,3000,6659.842042
-1,3000,6663.091455
-3,3000,6666.394196
-2,3000,6669.683034
-3,3000,6673.103172
-1,3000,6676.391429
0,3000,6680.097369
-3,3000,6683.376801
-1,3000,6686.63801
0,3000,6689.898214
0,3000,6693.167189
-1,3000,6696.508327
-3,3000,6699.749473
-2,3000,6702.885741
-1,3000,6706.178039
-3,3000,6709.44105
-2,3000,6712.70243
-1,3000,6715.949617
-3,3000,6719.2291
0,3000,6722.498715
0,3000,6725.855884
0,3000,6729.138651
-1,3000,6732.384967
-2,3000,6738.039297
-1,3000,6740.834086
-1,3000,6743.475118
-2,3000,6745.754586
-1,3000,6748.219103
-1,3000,6751.181119
-3,3000,6753.898557
-2,3000,6756.306947
-4,3000,6758.782101
-5,2045,6760.390112
-1,3000,6762.666955
-1,3000,6765.279434
-1,3000,6768.388395
-2,3000,6771.049736
0,3000,6773.344893
-2,3000,6775.696681
-5,2536,6777.695268
-1,3000,6781.011697
0,3000,6783.920045
-3,3000,6787.341696
-1,3000,6789.883147
-2,3000,6792.439332
-3,3000,6794.90959
-1,3000,6797.43865
-1,3000,6800.299264
-2,3000,6802.984656
0,3000,6805.570716
-5,2591,6808.222702
-4,2846,6811.486706
-2,3000,6814.037965
0,3000,6816.792181
0,3000,6819.300307
-3,3000,6822.424728
-2,3000,6825.026128
-2,3000,6827.445802
-3,3000,6829.819758
-3,3000,6832.427561
-1,3000,6835.233914
-5,2853,6837.628261
-1,3000,6840.499088
-2,3000,6843.598371
-2,3000,6846.089698
-1,3000,6848.53372
0,3000,6850.845576
-1,3000,6853.160734
-1,3000,6855.50295
0,3000,6857.872983
-1,3000,6860.27878
-4,3000,6862.597431
0,3000,6864.970619
-3,3000,6867.254016
-1,3000,6869.491601
0,3000,6871.741091
-2,3000,6874.014665
-1,3000,6876.282156
-1,3000,6878.569945
-3,3000,6880.815676
0,3000,6883.091542
-3,3000,6885.371766
-3,3000,6887.687598
-5,1476,6888.800777
2,3000,6891.176303
1,3000,6893.821986
-1,3000,6896.41658
-2,3000,6899.763269
0,3000,6902.848716
-1,3000,6908.050775
-1,3000,6910.327843
-3,3000,6912.582006
-4,1506,6913.71089
-2,3000,6915.978107
-1,3000,6918.213096
0,3000,6920.451533
-3,3000,6922.699882
-1,3000,6924.936918
-1,3000,6927.207404
-1,3000,6929.434896
-2,3000,6931.685822
-2,3000,6933.918417
-2,3000,6936.183099
-4,3000,6938.442382
-2,3000,6940.71471
-5,2923,6942.908823
-1,3000,6945.182307
-2,3000,6947.474391
-1,3000,6949.697922
-2,3000,6951.976696
-3,3000,6954.202534
-2,3000,6956.433848
-3,3000,6958.678421
-1,3000,6961.415733
-2,3000,6968.784316
-2,3000,6972.527424
-1,3000,6976.695744
-3,3000,6978.982152
-3,3000,6981.238865
-3,3000,6983.511472
0,3000,6985.76801
0,3000,6988.045094
0,3000,6990.324901
0,3000,6994.265516
0,3000,6997.523794
0,3000,7000.816738
-1,3000,7004.186849
-1,3000,7007.472259
-3,3000,7011.093141
0,3000,7014.819911
0,3000,7018.428725
-2,3000,7021.732298
0,3000,7025.032453
-1,3000,7028.291437
1,3000,7031.592743
0,3000,7034.898397
-1,3000,7038.154764
1,3000,7041.415149
-2,3000,7044.520686
0,3000,7047.786286
-1,3000,7051.075054
-2,3000,7055.61769
0,3000,7058.928662
-2,3000,7062.236771
0,3000,7066.219288
0,3000,7070.787699
-3,3000,7074.426746
-3,3000,7078.024074
0,3000,7081.455323
-1,3000,7084.952876
-1,3000,7088.420041
-2,3000,7091.82081
1,3000,7095.365739
-2,3000,7098.834491
-2,3000,7102.336318
-2,3000,7106.074379
-2,3000,7109.523747
0,3000,7111.874564
-1,3000,7114.327158
0,3000,7116.781077
0,3000,7119.146892
-2,3000,7121.908781
-1,3000,7124.658058
0,3000,7127.513251
0,3000,7130.329657
0,3000,7133.26445
-1,3000,7135.935479
-2,3000,7138.678758
-1,3000,7141.773582
-1,3000,7144.648924
-2,3000,7147.593205
0,3000,7150.049154
-1,3000,7152.436927
-1,3000,7154.878182
1,3000,7157.378016
-1,3000,7160.238932
1,3000,7163.060283
0,3000,7166.191885
0,3000,7169.305969
0,3000,7171.77731
0,3000,7174.485525
-2,3000,7177.299885
-2,3000,7180.491457
-1,3000,7183.473936
-2,3000,7186.338983
-3,3000,7188.749767
-1,3000,7191.987272
-3,3000,7194.823443
-1,3000,7197.552378
-1,3000,7199.887504
0,3000,7202.257569
0,3000,7204.822676
-1,3000,7207.314317
0,3000,7210.023281
-2,3000,7212.921117
-1,3000,7215.215987
-1,3000,7218.201152
0,3000,7220.905626
-1,3000,7224.06521
-1,3000,7226.85408
-2,3000,7229.285111
-1,3000,7232.000816
0,3000,7234.515145
-2,3000,7236.839462
-2,3000,7239.340681
0,3000,7241.854608
-1,3000,7244.322772
0,3000,7246.670919
-1,3000,7248.992259
-2,3000,7251.228918
-1,3000,7253.487475
-1,3000,7256.200944
-1,3000,7258.744136
0,3000,7261.360862
1,3000,7264.113555
1,3000,7266.401614
1,3000,7268.683713
-1,3000,7271.379241
-2,3000,7275.171329
0,3000,7277.414501
0,3000,7279.635311
0,3000,7281.898474
-2,3000,7284.129836
-1,3000,7286.339733
1,3000,7288.580999
-2,3000,7290.824977
1,3000,7293.147301
-1,3000,7295.483842
0,3000,7297.706547
-1,3000,7299.911272
1,3000,7302.146174
0,3000,7304.406492
-1,3000,7306.67849
-3,3000,7308.899165
0,3000,7311.121238
-1,3000,7313.330739
-1,3000,7315.548472
-2,3000,7317.757696
-1,3000,7319.98661
-2,3000,7322.238744
-2,3000,7324.451721
0,3000,7326.67809
-2,3000,7328.907764
-1,3000,7331.147785
1,3000,7333.404602
-2,3000,7335.712091
-1,3000,7337.928427
-1,3000,7340.649045
-3,3000,7345.393747
-2,3000,7348.28425
1,3000,7351.000283
-2,3000,7353.757065
-1,3000,7357.45226
1,3000,7361.21474
0,3000,7367.921234
-1,3000,7377.009801
0,3000,7381.457858
-1,3000,7386.108207
-1,3000,7390.948339
-2,3000,7396.290397
-1,3000,7404.182384
-1,3000,7409.731231
-1,3000,7413.647071
0,3000,7419.584932
-1,3000,7423.385505
-1,3000,7426.944364
-1,3000,7430.270827
0,3000,7433.703518
-1,3000,7438.202689
-3,3000,7442.802962
0,3000,7447.73489
-2,3000,7455.43036
1,3000,7461.561999
-2,3000,7465.652674
-1,3000,7470.19152
-2,3000,7474.602968
-5,1836,7476.956491
-2,3000,7482.050474
-3,3000,7485.936906
-2,3000,7489.706952
-2,3000,7493.56598
-3,3000,7498.00825
-1,3000,7503.663299
0,3000,7509.011087
-2,3000,7513.021731
-2,3000,7520.240559
0,3000,7524.494296
-2,3000,7529.497347
1,3000,7533.221786
-1,3000,7538.297346
-1,3000,7542.57172
-1,3000,7546.713501
-1,3000,7549.534066
-1,3000,7551.822385
-2,3000,7556.467082
-1,3000,7564.033598
0,3000,7568.708296
-2,3000,7571.354994
1,3000,7578.115291
-1,3000,7583.77141
-2,3000,7586.184674
-2,3000,7588.731428
-1,3000,7593.592057
-2,3000,7597.851854
-1,3000,7602.257158
-1,3000,7606.869738
0,3000,7611.323266
2,3000,7615.070354
-4,3000,7617.660963
-3,3000,7621.394234
1,3000,7627.013144
-2,3000,7639.06509
-2,3000,7642.623724
-1,3000,7652.400333
-1,3000,7665.199935
-2,3000,7672.936491
0,3000,7677.2205
-3,3000,7683.156043
-1,3000,7687.344935
0,3000,7690.251062
0,3000,7694.217638
-2,3000,7697.449892
-1,3000,7701.012483
-1,3000,7703.579097
-1,3000,7706.104806
-1,3000,7708.417284
0,3000,7710.686152
0,3000,7712.938439
0,3000,7715.211905
1,3000,7717.467456
0,3000,7719.794489
-1,3000,7722.058807
0,3000,7724.33919
0,3000,7726.597274
0,3000,7728.863366
0,3000,7731.126393
-1,3000,7733.375799
-3,3000,7735.696969
1,3000,7737.993251
-2,3000,7740.246651
-1,3000,7742.681817
0,3000,7745.317523
0,3000,7747.789955
-3,3000,7750.267908
0,3000,7752.80754
-1,3000,7755.371455
-2,3000,7757.885952
-2,3000,7760.459889
-1,3000,7762.979921
0,3000,7765.563407
0,3000,7768.108914
0,3000,7770.871578
-1,3000,7773.387124
-4,3000,7775.822793
-1,3000,7778.248381
-2,3000,7780.692107
-1,3000,7783.250467
0,3000,7785.889405
-1,3000,7788.506166
-1,3000,7791.268033
0,3000,7793.68379
-2,3000,7796.167165
0,3000,7798.778417
1,3000,7801.109714
-2,3000,7803.356192
-1,3000,7805.680266
-1,3000,7807.950873
-1,3000,7810.216185
0,3000,7812.483178
-1,3000,7814.737187
-1,3000,7817.002682
0,3000,7819.247443
-1,3000,7821.492965
-4,3000,7823.750297
1,3000,7826.015311
0,3000,7828.286693
-1,3000,7830.516297
-2,3000,7832.752535
-1,3000,7834.99353
0,3000,7837.301221
-1,3000,7839.548697
0,3000,7841.830779
-1,3000,7844.116097
-1,3000,7846.370694
1,3000,7848.619207
-3,3000,7850.859561
-2,3000,7853.247433
-1,3000,7855.484345
-1,3000,7857.741634
-1,3000,7861.0615
-1,3000,7864.316058
-1,3000,7867.724735
-2,3000,7871.864896
0,3000,7875.194633
-2,3000,7878.379262
1,3000,7881.658875
-2,3000,7884.926843
-1,3000,7888.24111
-3,3000,7891.524907
1,3000,7894.833979
-1,3000,7898.122973
-5,1254,7899.465008
-1,3000,7902.799543
-3,3000,7906.129069
-1,3000,7909.427508
-1,3000,7912.71365
1,3000,7916.070173
-3,3000,7919.395344
0,3000,7922.691311
-1,3000,7925.95858
-1,3000,7929.24094
-1,3000,7932.5603
-2,3000,7935.70615
-3,3000,7938.998224
-1,3000,7942.611903
-1,3000,7946.219324
-3,3000,7949.778198
1,3000,7953.478485
-1,3000,7956.80744
1,3000,7960.129414
-3,3000,7963.416891
-1,3000,7966.725575
-4,3000,7972.057957
-1,3000,7974.309529
-2,3000,7976.562611
-1,3000,7978.942088
-3,3000,7981.248516
0,3000,7983.50421
-1,3000,7985.756826
-1,3000,7988.031339
-2,3000,7990.276783
-1,3000,7992.573823
-1,3000,7994.884692
-2,3000,7997.151562
-1,3000,7999.390829
-5,2990,8001.628267
-4,3000,8003.891404
-2,3000,8006.1652
1,3000,8008.41749
-1,3000,8010.701584
-2,3000,8013.00234
-1,3000,8015.281484
1,3000,8017.542115
0,3000,8019.804179
0,3000,8022.231631
0,3000,8024.524903
-2,3000,8026.785807
0,3000,8029.052041
-1,3000,8031.31025
0,3000,8033.57248
0,3000,8035.814056
-1,3000,8038.108275
0,3000,8040.402122
0,3000,8042.657056
-1,3000,8044.918292
0,3000,8047.209641
-4,3000,8049.459649
-3,3000,8051.700706
-2,3000,8053.961135
0,3000,8056.214585
-2,3000,8058.471575
-4,3000,8060.890235
-2,3000,8063.719694
-2,3000,8066.235379
2,3000,8068.504116
-1,3000,8070.793296
-1,3000,8073.055385
-1,3000,8075.777739
-1,3000,8078.055847
-2,3000,8080.3571
-2,3000,8082.984455
-1,3000,8085.300082
-3,3000,8087.726223
1,3000,8090.833815
-2,3000,8093.27489
-3,3000,8095.633015
-3,3000,8097.861303
-1,3000,8100.10252
-3,3000,8102.363088
-2,3000,8104.597232
0,3000,8106.8345
-1,3000,8109.072834
0,3000,8111.306714
-1,3000,8113.653596
-1,3000,8116.878532
2,3000,8119.53759
-1,3000,8122.241454
0,3000,8125.026839
-1,3000,8127.40793
0,3000,8129.655714
0,3000,8131.918739
2,3000,8134.87514
0,3000,8138.167444
0,3000,8140.845142
1,3000,8143.206266
-3,3000,8145.575018
-1,3000,8147.819906
-2,3000,8150.229831
-3,3000,8152.495399
-3,3000,8154.818506
-2,3000,8157.06025
-1,3000,8159.435927
-1,3000,8161.994729
-1,3000,8164.565619
-1,3000,8167.611507
0,3000,8170.994916
-4,3000,8174.780985
-2,3000,8178.901734
0,3000,8181.500908
-1,3000,8184.287978
-1,3000,8187.049964
-1,3000,8189.899532
-1,3000,8192.834847
-1,3000,8195.578672
-3,3000,8198.242025
-3,3000,8200.899946
0,3000,8203.523659
0,3000,8206.172281
0,3000,8208.798821
-2,3000,8212.158226
0,3000,8215.114604
-2,3000,8217.757875
-1,3000,8221.719437
0,3000,8226.371893
-1,3000,8230.772367
1,3000,8234.855632
-2,3000,8238.854178
-1,3000,8243.550914
-2,3000,8247.755575
-4,3000,8251.737512
-2,3000,8255.850924
-1,3000,8259.667069
-1,3000,8263.497013
0,3000,8267.979069
-2,3000,8272.852849
-2,3000,8277.594661
-1,3000,8281.617318
-1,3000,8285.702396
-1,3000,8289.552937
0,3000,8293.483846
0,3000,8297.419266
-1,3000,8301.905472
-1,3000,8307.475596
-1,3000,8311.363752
-1,3000,8315.294844
-3,3000,8319.214901
0,3000,8323.054564
0,3000,8326.891087
-1,3000,8330.807019
0,3000,8334.938851
-3,3000,8338.681999
0,3000,8342.541502
-4,3000,8348.008054
-1,3000,8352.23348
0,3000,8356.54489
-1,3000,8360.466027
0,3000,8363.758123
-1,3000,8366.498878
1,3000,8368.8927
-3,3000,8371.277867
-1,3000,8374.261068
-1,3000,8378.068634
-1,3000,8381.076281
-2,3000,8383.989843
-1,3000,8386.628655
-3,3000,8389.222355
-1,3000,8391.843513
-2,3000,8395.124581
0,3000,8398.428196
-2,3000,8402.046798
-3,3000,8406.241545
-1,3000,8409.139945
-1,3000,8411.868393
-2,3000,8414.65439
0,3000,8418.257439
-2,3000,8420.727247
1,3000,8423.711505
-1,3000,8428.094389
-2,3000,8431.577092
0,3000,8434.294674
-1,3000,8437.153551
-2,3000,8439.878881
0,3000,8442.98226
-2,3000,8446.485739
2,3000,8449.288331
-1,3000,8452.469222
-2,3000,8455.670105
-2,3000,8458.484721
1,3000,8461.679297
0,3000,8464.492696
-1,3000,8467.896437
1,3000,8470.84624
0,3000,8473.380741
1,3000,8476.435387
-2,3000,8479.027014
0,3000,8482.06177
-1,3000,8485.24042
-2,3000,8488.341668
1,3000,8491.226815
1,3000,8493.633766
0,3000,8496.07292
0,3000,8498.438619
-1,3000,8501.030463
0,3000,8504.18351
-2,3000,8507.233296
0,3000,8513.019555
-1,3000,8515.731841
-1,3000,8518.862911
-1,3000,8521.916596
0,3000,8524.549315
-1,3000,8528.702664
-2,3000,8532.410116
0,3000,8536.551877
0,3000,8539.317969
-1,3000,8542.033445
-1,3000,8546.162537
-1,3000,8549.049993
-1,3000,8551.852381
-2,3000,8554.682121
-1,3000,8558.042606
-1,3000,8561.966504
-1,3000,8564.986715
-1,3000,8569.733958
